session_id,cast_uuid,stage_id,vote,min_boundary,max_boundary,time_taken,vote_id
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t3-poll,10,0,10,18.103,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t3-poll,10,0,10,18.103,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t3-poll,1,0,10,18.451,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t3-poll,1,0,10,18.452,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t3-poll,10,0,10,24.675,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t3-poll,10,0,10,24.675,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t3-poll,10,0,10,30.454,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t3-poll,10,0,10,30.456,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t3-poll,10,0,10,31.5,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t3-poll,10,0,10,31.499,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t3-poll,10,0,10,31.808,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t3-poll,10,0,10,31.807,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t3-poll,5,0,10,40.136,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t3-poll,5,0,10,40.137,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t3-poll,3,0,10,42.938,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t3-poll,4,0,10,42.938,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t3-poll,10,0,10,45.444,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t3-poll,10,0,10,45.445,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t3-poll,3,0,10,53.242,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t3-poll,7,0,10,53.242,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t3-poll,10,0,10,54.414,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t3-poll,10,0,10,54.414,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t3-poll,7,0,10,66.706,t3-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t3-poll,6,0,10,66.707,t3-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t6-poll,10,0,10,9.208,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t6-poll,10,0,10,9.208,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t6-poll,7,0,10,13.755,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t6-poll,8,0,10,13.756,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t6-poll,10,0,10,14.883,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t6-poll,10,0,10,14.882,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t6-poll,10,0,10,18.369,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t6-poll,10,0,10,18.369,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t6-poll,5,0,10,21.455,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t6-poll,5,0,10,21.456,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t6-poll,10,0,10,22.704,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t6-poll,5,0,10,22.704,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t6-poll,6,0,10,24.699,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t6-poll,3,0,10,24.699,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t6-poll,6,0,10,26.475,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t6-poll,6,0,10,26.475,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t6-poll,10,0,10,27.534,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t6-poll,5,0,10,27.535,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t6-poll,8,0,10,27.664,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t6-poll,8,0,10,27.665,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t6-poll,6,0,10,29.942,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t6-poll,8,0,10,29.942,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t6-poll,10,0,10,34.954,t6-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t6-poll,5,0,10,34.954,q6-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t9-poll,10,0,10,8.766,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t9-poll,10,0,10,8.767,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t9-poll,10,0,10,10.23,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t9-poll,10,0,10,10.229,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t9-poll,10,0,10,12.834,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t9-poll,8,0,10,12.833,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t9-poll,3,0,10,15.248,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t9-poll,4,0,10,15.249,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t9-poll,10,0,10,15.416,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t9-poll,3,0,10,15.417,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t9-poll,10,0,10,17.224,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t9-poll,8,0,10,17.225,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t9-poll,10,0,10,18.558,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t9-poll,10,0,10,18.558,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t9-poll,4,0,10,18.583,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t9-poll,5,0,10,18.583,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t9-poll,10,0,10,20.605,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t9-poll,10,0,10,20.606,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t9-poll,10,0,10,21.723,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t9-poll,10,0,10,21.723,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t9-poll,6,0,10,21.728,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t9-poll,3,0,10,21.728,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t9-poll,8,0,10,22.099,t9-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t9-poll,5,0,10,22.1,t9-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t12-poll,1,0,10,21.551,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,AEC02919-91AB-435E-AF48-2CD6FE95B998,t12-poll,8,0,10,21.551,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t12-poll,10,0,10,25.274,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t12-poll,5,0,10,25.274,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t12-poll,10,0,10,25.369,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C319C93C-AF22-45A7-B010-FDD1BC4234D4,t12-poll,10,0,10,25.369,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t12-poll,5,0,10,26.079,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8E89AFB0-70DB-4A7E-832F-5CD222B95F8D,t12-poll,5,0,10,26.08,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t12-poll,10,0,10,27.797,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,50B5645E-7668-41C0-8CCC-0B0A385B1B5F,t12-poll,9,0,10,27.797,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t12-poll,2,0,10,29.072,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B2E8FB55-E2B1-4A42-A1B9-9E229AC4FE0E,t12-poll,5,0,10,29.072,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t12-poll,1,0,10,29.167,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,C4705CA8-29AE-488B-9C79-ADD1401E0F0D,t12-poll,8,0,10,29.168,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t12-poll,10,0,10,29.416,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,8FD9F1C4-A537-4AF4-9996-31C30F2E94A2,t12-poll,10,0,10,29.416,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t12-poll,2,0,10,34.69,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,B05A9D40-9B36-41F9-926E-AD48EE6560F2,t12-poll,7,0,10,34.691,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t12-poll,5,0,10,35.969,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5AC38610-E523-4AD9-8D2D-107AAA8873CF,t12-poll,0,0,10,35.969,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t12-poll,2,0,10,37.203,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,21F601BF-7180-477D-A82D-4C406E7127C9,t12-poll,7,0,10,37.204,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t12-poll,4,0,10,41.207,t12-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,5E6D883E-9F7C-4685-9E61-9E3996DA298B,t12-poll,5,0,10,41.208,t12-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t15-taking-temperature,9,0,10,30.269,t15-q1
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t15-taking-temperature,10,0,10,30.27,t15-q2
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t15-taking-temperature,8,0,10,30.27,t15-q4
9b76e62edbba6caa69fbfa37d3d2faf8ce0b6b9230292d6487300273610bc6b8c83883c7122db7cb94c4422338e22e08,539B5FC2-0E1C-4D53-8497-EA1F6838D1FF,t15-taking-temperature,5,0,10,30.271,t15-q5
